name;station;day;month;year;mean_temp
Svalbard Lufthavn;SN99840;24;5;2005;-1.9
Svalbard Lufthavn;SN99840;25;5;2005;-0.7
Svalbard Lufthavn;SN99840;26;5;2005;-1.1
Svalbard Lufthavn;SN99840;27;5;2005;0.1
Svalbard Lufthavn;SN99840;28;5;2005;1.1
Svalbard Lufthavn;SN99840;29;5;2005;1.3
Svalbard Lufthavn;SN99840;30;5;2005;1.3
Svalbard Lufthavn;SN99840;31;5;2005;1.6
Svalbard Lufthavn;SN99840;1;5;2006;0.4
Svalbard Lufthavn;SN99840;2;5;2006;2.6
Svalbard Lufthavn;SN99840;3;5;2006;2.6
Svalbard Lufthavn;SN99840;4;5;2006;3.1
Svalbard Lufthavn;SN99840;5;5;2006;3.6
Svalbard Lufthavn;SN99840;6;5;2006;5.6
Svalbard Lufthavn;SN99840;7;5;2006;0.6
Svalbard Lufthavn;SN99840;8;5;2006;-1.7
Svalbard Lufthavn;SN99840;9;5;2006;-1.3
Svalbard Lufthavn;SN99840;10;5;2006;-0.4
Svalbard Lufthavn;SN99840;11;5;2006;-1.5
Svalbard Lufthavn;SN99840;12;5;2006;-2
Svalbard Lufthavn;SN99840;13;5;2006;-1.5
Svalbard Lufthavn;SN99840;14;5;2006;-1.8
Svalbard Lufthavn;SN99840;15;5;2006;-1.3
Svalbard Lufthavn;SN99840;16;5;2006;-1.6
Svalbard Lufthavn;SN99840;17;5;2006;-0.5
Svalbard Lufthavn;SN99840;18;5;2006;0.5
Svalbard Lufthavn;SN99840;19;5;2006;1
Svalbard Lufthavn;SN99840;20;5;2006;0.3
Svalbard Lufthavn;SN99840;21;5;2006;-0.5
Svalbard Lufthavn;SN99840;22;5;2006;0.5
Svalbard Lufthavn;SN99840;23;5;2006;0.7
Svalbard Lufthavn;SN99840;24;5;2006;3.5
Svalbard Lufthavn;SN99840;25;5;2006;3.5
Svalbard Lufthavn;SN99840;26;5;2006;1.7
Svalbard Lufthavn;SN99840;27;5;2006;2.4
Svalbard Lufthavn;SN99840;28;5;2006;2.7
Svalbard Lufthavn;SN99840;29;5;2006;1.2
Svalbard Lufthavn;SN99840;30;5;2006;2.4
Svalbard Lufthavn;SN99840;31;5;2006;3.7
Svalbard Lufthavn;SN99840;1;5;2007;-2.3
Svalbard Lufthavn;SN99840;2;5;2007;-3.1
Svalbard Lufthavn;SN99840;3;5;2007;-4.7
Svalbard Lufthavn;SN99840;4;5;2007;-7.2
Svalbard Lufthavn;SN99840;5;5;2007;-10
Svalbard Lufthavn;SN99840;6;5;2007;-9.9
Svalbard Lufthavn;SN99840;7;5;2007;-6.8
Svalbard Lufthavn;SN99840;8;5;2007;-3.5
Svalbard Lufthavn;SN99840;9;5;2007;0.7
Svalbard Lufthavn;SN99840;10;5;2007;1.1
Svalbard Lufthavn;SN99840;11;5;2007;0.8
Svalbard Lufthavn;SN99840;12;5;2007;-1.6
Svalbard Lufthavn;SN99840;13;5;2007;-4.1
Svalbard Lufthavn;SN99840;14;5;2007;-4.1
Svalbard Lufthavn;SN99840;15;5;2007;-0.3
Svalbard Lufthavn;SN99840;16;5;2007;2.6
Svalbard Lufthavn;SN99840;17;5;2007;1
Svalbard Lufthavn;SN99840;18;5;2007;0.9
Svalbard Lufthavn;SN99840;19;5;2007;1.4
Svalbard Lufthavn;SN99840;20;5;2007;2.8
Svalbard Lufthavn;SN99840;21;5;2007;2.2
Svalbard Lufthavn;SN99840;22;5;2007;2.7
Svalbard Lufthavn;SN99840;23;5;2007;1.4
Svalbard Lufthavn;SN99840;24;5;2007;0
Svalbard Lufthavn;SN99840;25;5;2007;-0.1
Svalbard Lufthavn;SN99840;26;5;2007;-2.6
Svalbard Lufthavn;SN99840;27;5;2007;-2.5
Svalbard Lufthavn;SN99840;28;5;2007;-2
Svalbard Lufthavn;SN99840;29;5;2007;-0.1
Svalbard Lufthavn;SN99840;30;5;2007;2
Svalbard Lufthavn;SN99840;31;5;2007;2.5
Svalbard Lufthavn;SN99840;1;5;2008;-3.9
Svalbard Lufthavn;SN99840;2;5;2008;-5.1
Svalbard Lufthavn;SN99840;3;5;2008;-8.1
Svalbard Lufthavn;SN99840;4;5;2008;-8.3
Svalbard Lufthavn;SN99840;5;5;2008;-6.8
Svalbard Lufthavn;SN99840;6;5;2008;-2.1
Svalbard Lufthavn;SN99840;7;5;2008;-2.2
Svalbard Lufthavn;SN99840;8;5;2008;-2.4
Svalbard Lufthavn;SN99840;9;5;2008;-2.5
Svalbard Lufthavn;SN99840;10;5;2008;-1.3
Svalbard Lufthavn;SN99840;11;5;2008;-1
Svalbard Lufthavn;SN99840;12;5;2008;-2.7
Svalbard Lufthavn;SN99840;13;5;2008;-3.2
Svalbard Lufthavn;SN99840;14;5;2008;-2.5
Svalbard Lufthavn;SN99840;15;5;2008;-2.5
Svalbard Lufthavn;SN99840;16;5;2008;-0.6
Svalbard Lufthavn;SN99840;17;5;2008;-0.7
Svalbard Lufthavn;SN99840;18;5;2008;-2
Svalbard Lufthavn;SN99840;19;5;2008;-1.7
Svalbard Lufthavn;SN99840;20;5;2008;-1.6
Svalbard Lufthavn;SN99840;21;5;2008;-1.5
Svalbard Lufthavn;SN99840;22;5;2008;-0.8
Svalbard Lufthavn;SN99840;23;5;2008;-0.3
Svalbard Lufthavn;SN99840;24;5;2008;-0.9
Svalbard Lufthavn;SN99840;25;5;2008;-0.1
Svalbard Lufthavn;SN99840;26;5;2008;1.2
Svalbard Lufthavn;SN99840;27;5;2008;0.8
Svalbard Lufthavn;SN99840;28;5;2008;0.9
Svalbard Lufthavn;SN99840;29;5;2008;0.3
Svalbard Lufthavn;SN99840;30;5;2008;2.1
Svalbard Lufthavn;SN99840;31;5;2008;2
Svalbard Lufthavn;SN99840;1;5;2009;-6.4
Svalbard Lufthavn;SN99840;2;5;2009;-2.5
Svalbard Lufthavn;SN99840;3;5;2009;0.5
Svalbard Lufthavn;SN99840;4;5;2009;1.1
Svalbard Lufthavn;SN99840;5;5;2009;-0.3
Svalbard Lufthavn;SN99840;6;5;2009;-2.6
Svalbard Lufthavn;SN99840;7;5;2009;-5.9
Svalbard Lufthavn;SN99840;8;5;2009;-6.8
Svalbard Lufthavn;SN99840;9;5;2009;-2.3
Svalbard Lufthavn;SN99840;10;5;2009;2.5
Svalbard Lufthavn;SN99840;11;5;2009;2
Svalbard Lufthavn;SN99840;12;5;2009;1
Svalbard Lufthavn;SN99840;13;5;2009;1.4
Svalbard Lufthavn;SN99840;14;5;2009;0.3
Svalbard Lufthavn;SN99840;15;5;2009;0.7
Svalbard Lufthavn;SN99840;16;5;2009;0.6
Svalbard Lufthavn;SN99840;17;5;2009;-3.4
Svalbard Lufthavn;SN99840;18;5;2009;-2.6
Svalbard Lufthavn;SN99840;19;5;2009;-1.4
Svalbard Lufthavn;SN99840;20;5;2009;0.1
Svalbard Lufthavn;SN99840;21;5;2009;0.9
Svalbard Lufthavn;SN99840;22;5;2009;1.7
Svalbard Lufthavn;SN99840;23;5;2009;0.9
Svalbard Lufthavn;SN99840;24;5;2009;-2.7
Svalbard Lufthavn;SN99840;25;5;2009;-6.2
Svalbard Lufthavn;SN99840;26;5;2009;-5.4
Svalbard Lufthavn;SN99840;27;5;2009;-1.2
Svalbard Lufthavn;SN99840;28;5;2009;-0.2
Svalbard Lufthavn;SN99840;29;5;2009;0.8
Svalbard Lufthavn;SN99840;30;5;2009;1.1
Svalbard Lufthavn;SN99840;31;5;2009;1.9
Svalbard Lufthavn;SN99840;1;5;2010;-6.1
Svalbard Lufthavn;SN99840;2;5;2010;-2
Svalbard Lufthavn;SN99840;3;5;2010;-1.7
Svalbard Lufthavn;SN99840;4;5;2010;-2.7
Svalbard Lufthavn;SN99840;5;5;2010;-2.2
Svalbard Lufthavn;SN99840;6;5;2010;1.5
Svalbard Lufthavn;SN99840;7;5;2010;2.8
Svalbard Lufthavn;SN99840;8;5;2010;0.1
Svalbard Lufthavn;SN99840;9;5;2010;-2.2
Svalbard Lufthavn;SN99840;10;5;2010;-4.7
Svalbard Lufthavn;SN99840;11;5;2010;-3.8
Svalbard Lufthavn;SN99840;12;5;2010;0.4
Svalbard Lufthavn;SN99840;13;5;2010;0.4
Svalbard Lufthavn;SN99840;14;5;2010;0.3
Svalbard Lufthavn;SN99840;15;5;2010;0.2
Svalbard Lufthavn;SN99840;16;5;2010;2.1
Svalbard Lufthavn;SN99840;17;5;2010;2.6
Svalbard Lufthavn;SN99840;18;5;2010;2.5
Svalbard Lufthavn;SN99840;19;5;2010;2.8
Svalbard Lufthavn;SN99840;20;5;2010;1.7
Svalbard Lufthavn;SN99840;21;5;2010;1.4
Svalbard Lufthavn;SN99840;22;5;2010;1.9
Svalbard Lufthavn;SN99840;23;5;2010;2.5
Svalbard Lufthavn;SN99840;24;5;2010;0.6
Svalbard Lufthavn;SN99840;25;5;2010;0.3
Svalbard Lufthavn;SN99840;26;5;2010;0.6
Svalbard Lufthavn;SN99840;27;5;2010;0.2
Svalbard Lufthavn;SN99840;28;5;2010;-0.4
Svalbard Lufthavn;SN99840;29;5;2010;1.2
Svalbard Lufthavn;SN99840;30;5;2010;0.1
Svalbard Lufthavn;SN99840;31;5;2010;0.3
Svalbard Lufthavn;SN99840;1;5;2011;1.8
Svalbard Lufthavn;SN99840;2;5;2011;1.4
Svalbard Lufthavn;SN99840;3;5;2011;0.6
Svalbard Lufthavn;SN99840;4;5;2011;-3.8
Svalbard Lufthavn;SN99840;5;5;2011;-4.3
Svalbard Lufthavn;SN99840;6;5;2011;0.1
Svalbard Lufthavn;SN99840;7;5;2011;-0.2
Svalbard Lufthavn;SN99840;8;5;2011;-1.2
Svalbard Lufthavn;SN99840;9;5;2011;-5.2
Svalbard Lufthavn;SN99840;10;5;2011;-5.8
Svalbard Lufthavn;SN99840;11;5;2011;-5.7
Svalbard Lufthavn;SN99840;12;5;2011;-3.2
Svalbard Lufthavn;SN99840;13;5;2011;-0.1
Svalbard Lufthavn;SN99840;14;5;2011;0.7
Svalbard Lufthavn;SN99840;15;5;2011;-1.5
Svalbard Lufthavn;SN99840;16;5;2011;-6.1
Svalbard Lufthavn;SN99840;17;5;2011;-4.8
Svalbard Lufthavn;SN99840;18;5;2011;-5
Svalbard Lufthavn;SN99840;19;5;2011;-4.9
Svalbard Lufthavn;SN99840;20;5;2011;-4.2
Svalbard Lufthavn;SN99840;21;5;2011;-2.4
Svalbard Lufthavn;SN99840;22;5;2011;-1.3
Svalbard Lufthavn;SN99840;23;5;2011;-0.6
Svalbard Lufthavn;SN99840;24;5;2011;0.3
Svalbard Lufthavn;SN99840;25;5;2011;-3.5
Svalbard Lufthavn;SN99840;26;5;2011;-2.2
Svalbard Lufthavn;SN99840;27;5;2011;0.8
Svalbard Lufthavn;SN99840;28;5;2011;1.9
Svalbard Lufthavn;SN99840;29;5;2011;1.9
Svalbard Lufthavn;SN99840;30;5;2011;3
Svalbard Lufthavn;SN99840;31;5;2011;3.6
Svalbard Lufthavn;SN99840;1;5;2012;-4.6
Svalbard Lufthavn;SN99840;2;5;2012;-6.3
Svalbard Lufthavn;SN99840;3;5;2012;-6.7
Svalbard Lufthavn;SN99840;4;5;2012;-2.8
Svalbard Lufthavn;SN99840;5;5;2012;-2.7
Svalbard Lufthavn;SN99840;6;5;2012;-3.6
Svalbard Lufthavn;SN99840;7;5;2012;-5.8
Svalbard Lufthavn;SN99840;8;5;2012;-6.3
Svalbard Lufthavn;SN99840;9;5;2012;-5
Svalbard Lufthavn;SN99840;10;5;2012;-0.9
Svalbard Lufthavn;SN99840;11;5;2012;-2.5
Svalbard Lufthavn;SN99840;12;5;2012;-2.1
Svalbard Lufthavn;SN99840;13;5;2012;-2.9
Svalbard Lufthavn;SN99840;14;5;2012;-3.9
Svalbard Lufthavn;SN99840;15;5;2012;-6
Svalbard Lufthavn;SN99840;16;5;2012;-5.7
Svalbard Lufthavn;SN99840;17;5;2012;-1.8
Svalbard Lufthavn;SN99840;18;5;2012;0.1
Svalbard Lufthavn;SN99840;19;5;2012;-1.9
Svalbard Lufthavn;SN99840;20;5;2012;-1.9
Svalbard Lufthavn;SN99840;21;5;2012;-2.8
Svalbard Lufthavn;SN99840;22;5;2012;-0.8
Svalbard Lufthavn;SN99840;23;5;2012;1.6
Svalbard Lufthavn;SN99840;24;5;2012;2
Svalbard Lufthavn;SN99840;25;5;2012;0.1
Svalbard Lufthavn;SN99840;26;5;2012;-0.6
Svalbard Lufthavn;SN99840;27;5;2012;-0.6
Svalbard Lufthavn;SN99840;28;5;2012;-0.2
Svalbard Lufthavn;SN99840;29;5;2012;-0.9
Svalbard Lufthavn;SN99840;30;5;2012;-1.2
Svalbard Lufthavn;SN99840;31;5;2012;1.4
Svalbard Lufthavn;SN99840;1;5;2013;-1.7
Svalbard Lufthavn;SN99840;2;5;2013;-4.2
Svalbard Lufthavn;SN99840;3;5;2013;-4.8
Svalbard Lufthavn;SN99840;4;5;2013;-5.1
Svalbard Lufthavn;SN99840;5;5;2013;-4.5
Svalbard Lufthavn;SN99840;6;5;2013;-6
Svalbard Lufthavn;SN99840;7;5;2013;-3.5
Svalbard Lufthavn;SN99840;8;5;2013;-1.9
Svalbard Lufthavn;SN99840;9;5;2013;-1.5
Svalbard Lufthavn;SN99840;10;5;2013;0.3
Svalbard Lufthavn;SN99840;11;5;2013;-0.7
Svalbard Lufthavn;SN99840;12;5;2013;-2.7
Svalbard Lufthavn;SN99840;13;5;2013;-3.1
Svalbard Lufthavn;SN99840;14;5;2013;-3.2
Svalbard Lufthavn;SN99840;15;5;2013;-2.9
Svalbard Lufthavn;SN99840;16;5;2013;-3.1
Svalbard Lufthavn;SN99840;17;5;2013;-0.9
Svalbard Lufthavn;SN99840;18;5;2013;2
Svalbard Lufthavn;SN99840;19;5;2013;0.5
Svalbard Lufthavn;SN99840;20;5;2013;1.9
Svalbard Lufthavn;SN99840;21;5;2013;1.6
Svalbard Lufthavn;SN99840;22;5;2013;-0.7
Svalbard Lufthavn;SN99840;23;5;2013;-1.9
Svalbard Lufthavn;SN99840;24;5;2013;-0.3
Svalbard Lufthavn;SN99840;25;5;2013;-2.9
Svalbard Lufthavn;SN99840;26;5;2013;-2.5
Svalbard Lufthavn;SN99840;27;5;2013;-1.5
Svalbard Lufthavn;SN99840;28;5;2013;0.2
Svalbard Lufthavn;SN99840;29;5;2013;1.2
Svalbard Lufthavn;SN99840;30;5;2013;1
Svalbard Lufthavn;SN99840;31;5;2013;3.1
Svalbard Lufthavn;SN99840;1;5;2014;-6.7
Svalbard Lufthavn;SN99840;2;5;2014;-7.4
Svalbard Lufthavn;SN99840;3;5;2014;-7.8
Svalbard Lufthavn;SN99840;4;5;2014;-6.2
Svalbard Lufthavn;SN99840;5;5;2014;-1.8
Svalbard Lufthavn;SN99840;6;5;2014;1.3
Svalbard Lufthavn;SN99840;7;5;2014;1.9
Svalbard Lufthavn;SN99840;8;5;2014;-0.5
Svalbard Lufthavn;SN99840;9;5;2014;-2.9
Svalbard Lufthavn;SN99840;10;5;2014;-5.2
Svalbard Lufthavn;SN99840;11;5;2014;-8.3
Svalbard Lufthavn;SN99840;12;5;2014;-8.6
Svalbard Lufthavn;SN99840;13;5;2014;-6.8
Svalbard Lufthavn;SN99840;14;5;2014;-7.1
Svalbard Lufthavn;SN99840;15;5;2014;-6.9
Svalbard Lufthavn;SN99840;16;5;2014;0.6
Svalbard Lufthavn;SN99840;17;5;2014;-0.2
Svalbard Lufthavn;SN99840;18;5;2014;-1.9
Svalbard Lufthavn;SN99840;19;5;2014;-1.1
Svalbard Lufthavn;SN99840;20;5;2014;-1.4
Svalbard Lufthavn;SN99840;21;5;2014;-1.7
Svalbard Lufthavn;SN99840;22;5;2014;-0.9
Svalbard Lufthavn;SN99840;23;5;2014;0.9
Svalbard Lufthavn;SN99840;24;5;2014;0.8
Svalbard Lufthavn;SN99840;25;5;2014;0.9
Svalbard Lufthavn;SN99840;26;5;2014;2.1
Svalbard Lufthavn;SN99840;27;5;2014;3.1
Svalbard Lufthavn;SN99840;28;5;2014;3.1
Svalbard Lufthavn;SN99840;29;5;2014;3.6
Svalbard Lufthavn;SN99840;30;5;2014;2.7
Svalbard Lufthavn;SN99840;31;5;2014;1.7
Svalbard Lufthavn;SN99840;1;5;2015;-10
Svalbard Lufthavn;SN99840;2;5;2015;-8.5
Svalbard Lufthavn;SN99840;3;5;2015;-8.4
Svalbard Lufthavn;SN99840;4;5;2015;-6.6
Svalbard Lufthavn;SN99840;5;5;2015;-4.8
Svalbard Lufthavn;SN99840;6;5;2015;-2.7
Svalbard Lufthavn;SN99840;7;5;2015;-1.7
Svalbard Lufthavn;SN99840;8;5;2015;-2.3
Svalbard Lufthavn;SN99840;9;5;2015;-4.9
Svalbard Lufthavn;SN99840;10;5;2015;-5.4
Svalbard Lufthavn;SN99840;11;5;2015;-4
Svalbard Lufthavn;SN99840;12;5;2015;-6.4
Svalbard Lufthavn;SN99840;13;5;2015;-7.6
Svalbard Lufthavn;SN99840;14;5;2015;-4.6
Svalbard Lufthavn;SN99840;15;5;2015;-0.9
Svalbard Lufthavn;SN99840;16;5;2015;2
Svalbard Lufthavn;SN99840;17;5;2015;-0.4
Svalbard Lufthavn;SN99840;18;5;2015;-0.7
Svalbard Lufthavn;SN99840;19;5;2015;1.4
Svalbard Lufthavn;SN99840;20;5;2015;1.3
Svalbard Lufthavn;SN99840;21;5;2015;1.4
Svalbard Lufthavn;SN99840;22;5;2015;0
Svalbard Lufthavn;SN99840;23;5;2015;-1.2
Svalbard Lufthavn;SN99840;24;5;2015;-0.4
Svalbard Lufthavn;SN99840;25;5;2015;-0.1
Svalbard Lufthavn;SN99840;26;5;2015;0.5
Svalbard Lufthavn;SN99840;27;5;2015;0.6
Svalbard Lufthavn;SN99840;28;5;2015;0.8
Svalbard Lufthavn;SN99840;29;5;2015;1.5
Svalbard Lufthavn;SN99840;30;5;2015;2.2
Svalbard Lufthavn;SN99840;31;5;2015;3
Svalbard Lufthavn;SN99840;1;5;2016;1.2
Svalbard Lufthavn;SN99840;2;5;2016;1.4
Svalbard Lufthavn;SN99840;3;5;2016;0.4
Svalbard Lufthavn;SN99840;4;5;2016;-0.5
Svalbard Lufthavn;SN99840;5;5;2016;-3.3
Svalbard Lufthavn;SN99840;6;5;2016;-0.8
Svalbard Lufthavn;SN99840;7;5;2016;0.5
Svalbard Lufthavn;SN99840;8;5;2016;2
Svalbard Lufthavn;SN99840;9;5;2016;1
Svalbard Lufthavn;SN99840;10;5;2016;0.8
Svalbard Lufthavn;SN99840;11;5;2016;2.1
Svalbard Lufthavn;SN99840;12;5;2016;3.2
Svalbard Lufthavn;SN99840;13;5;2016;2.2
Svalbard Lufthavn;SN99840;14;5;2016;0.6
Svalbard Lufthavn;SN99840;15;5;2016;1.7
Svalbard Lufthavn;SN99840;16;5;2016;1.2
Svalbard Lufthavn;SN99840;17;5;2016;-0.2
Svalbard Lufthavn;SN99840;18;5;2016;-1.3
Svalbard Lufthavn;SN99840;19;5;2016;-2.4
Svalbard Lufthavn;SN99840;20;5;2016;-0.7
Svalbard Lufthavn;SN99840;21;5;2016;1.4
Svalbard Lufthavn;SN99840;22;5;2016;2.9
Svalbard Lufthavn;SN99840;23;5;2016;2.6
Svalbard Lufthavn;SN99840;24;5;2016;3
Svalbard Lufthavn;SN99840;25;5;2016;2
Svalbard Lufthavn;SN99840;26;5;2016;3.3
Svalbard Lufthavn;SN99840;27;5;2016;5.4
Svalbard Lufthavn;SN99840;28;5;2016;2.9
Svalbard Lufthavn;SN99840;29;5;2016;3.9
Svalbard Lufthavn;SN99840;30;5;2016;4.3
Svalbard Lufthavn;SN99840;31;5;2016;4
Svalbard Lufthavn;SN99840;1;5;2017;-2
Svalbard Lufthavn;SN99840;2;5;2017;-2.5
Svalbard Lufthavn;SN99840;3;5;2017;0.9
Svalbard Lufthavn;SN99840;4;5;2017;-0.2
Svalbard Lufthavn;SN99840;5;5;2017;-5.8
Svalbard Lufthavn;SN99840;6;5;2017;-8.3
Svalbard Lufthavn;SN99840;7;5;2017;-8.1
Svalbard Lufthavn;SN99840;8;5;2017;-8.5
Svalbard Lufthavn;SN99840;9;5;2017;-9.7
Svalbard Lufthavn;SN99840;10;5;2017;-8.6
Svalbard Lufthavn;SN99840;11;5;2017;-8.8
Svalbard Lufthavn;SN99840;12;5;2017;-7.9
Svalbard Lufthavn;SN99840;13;5;2017;-5.1
Svalbard Lufthavn;SN99840;14;5;2017;-1.4
Svalbard Lufthavn;SN99840;15;5;2017;-2.5
Svalbard Lufthavn;SN99840;16;5;2017;-5.3
Svalbard Lufthavn;SN99840;17;5;2017;-5.4
Svalbard Lufthavn;SN99840;18;5;2017;-4.5
Svalbard Lufthavn;SN99840;19;5;2017;-3.3
Svalbard Lufthavn;SN99840;20;5;2017;-0.4
Svalbard Lufthavn;SN99840;21;5;2017;0.4
Svalbard Lufthavn;SN99840;22;5;2017;-3.7
Svalbard Lufthavn;SN99840;23;5;2017;-5
Svalbard Lufthavn;SN99840;24;5;2017;-4.3
Svalbard Lufthavn;SN99840;25;5;2017;-3.8
Svalbard Lufthavn;SN99840;26;5;2017;-2.9
Svalbard Lufthavn;SN99840;27;5;2017;-3.5
Svalbard Lufthavn;SN99840;28;5;2017;-3.8
Svalbard Lufthavn;SN99840;29;5;2017;-3
Svalbard Lufthavn;SN99840;30;5;2017;1.9
Svalbard Lufthavn;SN99840;31;5;2017;4.8
Svalbard Lufthavn;SN99840;1;5;2018;-1.4
Svalbard Lufthavn;SN99840;2;5;2018;-0.2
Svalbard Lufthavn;SN99840;3;5;2018;2.2
Svalbard Lufthavn;SN99840;4;5;2018;4.2
Svalbard Lufthavn;SN99840;5;5;2018;4.6
Svalbard Lufthavn;SN99840;6;5;2018;1.3
Svalbard Lufthavn;SN99840;7;5;2018;2.6
Svalbard Lufthavn;SN99840;8;5;2018;1.8
Svalbard Lufthavn;SN99840;9;5;2018;1.2
Svalbard Lufthavn;SN99840;10;5;2018;1.7
Svalbard Lufthavn;SN99840;11;5;2018;1.1
Svalbard Lufthavn;SN99840;12;5;2018;1.9
Svalbard Lufthavn;SN99840;13;5;2018;1.4
Svalbard Lufthavn;SN99840;14;5;2018;1.4
Svalbard Lufthavn;SN99840;15;5;2018;0.7
Svalbard Lufthavn;SN99840;16;5;2018;2.9
Svalbard Lufthavn;SN99840;17;5;2018;4.1
Svalbard Lufthavn;SN99840;18;5;2018;2.9
Svalbard Lufthavn;SN99840;19;5;2018;2.2
Svalbard Lufthavn;SN99840;20;5;2018;1.6
Svalbard Lufthavn;SN99840;21;5;2018;-0.1
Svalbard Lufthavn;SN99840;22;5;2018;-0.1
Svalbard Lufthavn;SN99840;23;5;2018;1.8
Svalbard Lufthavn;SN99840;24;5;2018;3.5
Svalbard Lufthavn;SN99840;25;5;2018;0.7
Svalbard Lufthavn;SN99840;26;5;2018;-0.1
Svalbard Lufthavn;SN99840;27;5;2018;1.4
Svalbard Lufthavn;SN99840;28;5;2018;2.4
Svalbard Lufthavn;SN99840;29;5;2018;1.8
Svalbard Lufthavn;SN99840;30;5;2018;2.3
Svalbard Lufthavn;SN99840;31;5;2018;2.9
Svalbard Lufthavn;SN99840;1;5;2019;-9.2
Svalbard Lufthavn;SN99840;2;5;2019;-6.4
Svalbard Lufthavn;SN99840;3;5;2019;-4.6
Svalbard Lufthavn;SN99840;4;5;2019;-7
Svalbard Lufthavn;SN99840;5;5;2019;-6
Svalbard Lufthavn;SN99840;6;5;2019;-4.5
Svalbard Lufthavn;SN99840;7;5;2019;-4.2
Svalbard Lufthavn;SN99840;8;5;2019;-6.7
Svalbard Lufthavn;SN99840;9;5;2019;-5.8
Svalbard Lufthavn;SN99840;10;5;2019;-4.5
Svalbard Lufthavn;SN99840;11;5;2019;-1.9
Svalbard Lufthavn;SN99840;12;5;2019;-0.1
Svalbard Lufthavn;SN99840;13;5;2019;0
Svalbard Lufthavn;SN99840;14;5;2019;0.7
Svalbard Lufthavn;SN99840;15;5;2019;0.3
Svalbard Lufthavn;SN99840;16;5;2019;0.9
Svalbard Lufthavn;SN99840;17;5;2019;1.1
Svalbard Lufthavn;SN99840;18;5;2019;1.4
Svalbard Lufthavn;SN99840;19;5;2019;-0.8
Svalbard Lufthavn;SN99840;20;5;2019;-1.5
Svalbard Lufthavn;SN99840;21;5;2019;-2.6
Svalbard Lufthavn;SN99840;22;5;2019;-0.8
Svalbard Lufthavn;SN99840;23;5;2019;-0.8
Svalbard Lufthavn;SN99840;24;5;2019;-2.8
Svalbard Lufthavn;SN99840;25;5;2019;-5.6
Svalbard Lufthavn;SN99840;26;5;2019;-2.8
Svalbard Lufthavn;SN99840;27;5;2019;-1.6
Svalbard Lufthavn;SN99840;28;5;2019;-0.1
Svalbard Lufthavn;SN99840;29;5;2019;1.8
Svalbard Lufthavn;SN99840;30;5;2019;0.4
Svalbard Lufthavn;SN99840;31;5;2019;1.7
Svalbard Lufthavn;SN99840;1;5;2020;-3
Svalbard Lufthavn;SN99840;2;5;2020;-5.1
Svalbard Lufthavn;SN99840;3;5;2020;-7.2
Svalbard Lufthavn;SN99840;4;5;2020;-6.1
Svalbard Lufthavn;SN99840;5;5;2020;-1.2
Svalbard Lufthavn;SN99840;6;5;2020;0.5
Svalbard Lufthavn;SN99840;7;5;2020;-0.5
Svalbard Lufthavn;SN99840;8;5;2020;-2.7
Svalbard Lufthavn;SN99840;9;5;2020;-5.5
Svalbard Lufthavn;SN99840;10;5;2020;-7.8
Svalbard Lufthavn;SN99840;11;5;2020;-7.1
Svalbard Lufthavn;SN99840;12;5;2020;-6.7
Svalbard Lufthavn;SN99840;13;5;2020;-0.6
Svalbard Lufthavn;SN99840;14;5;2020;2
Svalbard Lufthavn;SN99840;15;5;2020;2
Svalbard Lufthavn;SN99840;16;5;2020;2.1
Svalbard Lufthavn;SN99840;17;5;2020;1.9
Svalbard Lufthavn;SN99840;18;5;2020;2.3
Svalbard Lufthavn;SN99840;19;5;2020;1.8
Svalbard Lufthavn;SN99840;20;5;2020;1.3
Svalbard Lufthavn;SN99840;21;5;2020;2.3
Svalbard Lufthavn;SN99840;22;5;2020;0.4
Svalbard Lufthavn;SN99840;23;5;2020;2.7
Svalbard Lufthavn;SN99840;24;5;2020;5.4
Svalbard Lufthavn;SN99840;25;5;2020;4.1
Svalbard Lufthavn;SN99840;26;5;2020;6.5
Svalbard Lufthavn;SN99840;27;5;2020;6.8
Svalbard Lufthavn;SN99840;28;5;2020;5.1
Svalbard Lufthavn;SN99840;29;5;2020;3.7
Svalbard Lufthavn;SN99840;30;5;2020;3.2
Svalbard Lufthavn;SN99840;31;5;2020;4
Ny-ålesund;SN99910;1;5;1990;-12.1
Ny-ålesund;SN99910;2;5;1990;-10.6
Ny-ålesund;SN99910;3;5;1990;-8.5
Ny-ålesund;SN99910;4;5;1990;-5.5
Ny-ålesund;SN99910;5;5;1990;-7
Ny-ålesund;SN99910;6;5;1990;-8.9
Ny-ålesund;SN99910;7;5;1990;-8.1
Ny-ålesund;SN99910;8;5;1990;-9.3
Ny-ålesund;SN99910;9;5;1990;-6.1
Ny-ålesund;SN99910;10;5;1990;-7.6
Ny-ålesund;SN99910;11;5;1990;-7.9
Ny-ålesund;SN99910;12;5;1990;-2.8
Ny-ålesund;SN99910;13;5;1990;-0.3
Ny-ålesund;SN99910;14;5;1990;-3
Ny-ålesund;SN99910;15;5;1990;-3.6
Ny-ålesund;SN99910;16;5;1990;-6
Ny-ålesund;SN99910;17;5;1990;-4.3
Ny-ålesund;SN99910;18;5;1990;-3.6
Ny-ålesund;SN99910;19;5;1990;-2.8
Ny-ålesund;SN99910;20;5;1990;-2.9
Ny-ålesund;SN99910;21;5;1990;-3.1
